header,status,isis9_sha256,isis10_sha256,classes_added,classes_removed,classes_common,enums_added,enums_removed,enums_common,callables_added,callables_removed,deprecated_added,deprecated_removed
restincurl.h,added,,e9cb285af8fc14e2b7bb5ccebcaca11c8d12cf85bf3a3b933e829f7f999b8f8f,"Client
CurlException
DataHandlerBase
EasyHandle
Exception
InDataHandler
Log
Options
OutDataHandler
Request
RequestBuilder
Result
Signaler
SystemException
TlsLocker
Worker
WorkerThread",,,"FdUsage
LogLevel
RequestType",,,"Build();
CRYPTO_set_id_callback((unsigned long(*)())getThreadId);
CRYPTO_set_locking_callback((void(*)())opensslLockCb);
CRYPTO_set_locking_callback(NULL);
CallCompletion(cc);
CallCompletion(result);
Clean();
Close();
Dequeue();
FD_SET(signalfd,&fdread);
FD_ZERO(&fdexcep);
FD_ZERO(&fdread);
FD_ZERO(&fdwrite);
Init();
InitMime();
Join();
Option(CURLOPT_DEBUGFUNCTION,debug_callback);
Option(CURLOPT_VERBOSE,0L);
Option(CURLOPT_VERBOSE,1L);
OutDataHandler()=default;
OutDataHandler*self=reinterpret_cast<OutDataHandler*>(userdata);
PrepareThread();
RESTINCURL_LOG(""Cleaning easy-handle ""<<handle_);
RESTINCURL_LOG(""Complete threw:""<<ex.what());
RESTINCURL_LOG(""Complete:http code:""<<result.http_response_code);
RESTINCURL_LOG(""EasyHandle created:""<<handle_);
RESTINCURL_LOG(""Exiting thread ""<<std::this_thread::get_id());
RESTINCURL_LOG(""Failed to find easy_handle in ongoing!"");
RESTINCURL_LOG(""Finishing request with easy-handle:""<<(EasyHandle::handle_t)it->second->GetEasyHandle()<<"";
RESTINCURL_LOG(""Idle timeout. Will shut down the worker-thread."");
RESTINCURL_LOG(""One time initialization of curl."");
RESTINCURL_LOG(""Preparing connect to:""<<url_);
RESTINCURL_LOG(""Starting thread ""<<std::this_thread::get_id());
RESTINCURL_LOG(""Worker:""<<ex.what());
RESTINCURL_LOG(""~Client():""<<ex.what());
RESTINCURL_LOG(handle<<"" ""<<msg);
RESTINCURL_LOG_TRACE(""Adding no entries from queue:RESTINCURL_MAX_CONNECTIONS=""<<RESTINCURL_MAX_CONNECTIONS);
RESTINCURL_LOG_TRACE(""Adding only ""<<remains<<"" of ""<<queue_.size()<<"" requests from queue:<<RESTINCURL_MAX_CONNECTIONS=""<<RESTINCURL_MAX_CONNECTIONS);
RESTINCURL_LOG_TRACE(""Adding request:""<<eh);
RESTINCURL_LOG_TRACE(""Calling curl_multi_cleanup:""<<handle_);
RESTINCURL_LOG_TRACE(""Calling select()with timeout of ""<<sleep_duration<<"" ms. Next timeout in ""<<next_timeout.count()<<"" ms. ""<<transfers_running<<"" active transfers."");
RESTINCURL_LOG_TRACE(""FD_ISSET was true:"");
RESTINCURL_LOG_TRACE(""InDataHandler address:""<<this);
RESTINCURL_LOG_TRACE(""Queuing request "");
RESTINCURL_LOG_TRACE(""Run loop:transfers_running=""<<transfersRunning<<"",do_dequeue=""<<doDequeue<<"",close_pending_=""<<close_pending_);
RESTINCURL_LOG_TRACE(""Sent ""<<out_bytes<<"" of total ""<<self->data_.size()<<"" bytes."");
RESTINCURL_LOG_TRACE(""Signal:Signaling!"");
RESTINCURL_LOG_TRACE(""Signal:Was signalled"");
RESTINCURL_LOG_TRACE(""maxfd:""<<maxfd);
RESTINCURL_LOG_TRACE(""select(""<<maxfd<<"")returned:""<<rval);
Result result(cc);
Result()=default;
Run();
SetRequestType();
Signal();
WithJson();
Worker()=default;
__android_log_write(android_priority.at(static_cast<int>(level_)),""restincurl"",msg.c_str());
assert(!abort_);
assert(!done_);
assert(!fp_);
assert(!is_built_);
assert(!mutex_.try_lock());
assert(CanSendFile());
assert(eh_);
assert(false);
assert(fp_);
assert(it !=queue_.end());
assert(m);
assert(mime_);
assert(ongoing_.size()==RESTINCURL_MAX_CONNECTIONS);
assert(req);
assert(request_);
assert(request_type_==RequestType::INVALID);
assert(request_type_==RequestType::POST_MIME);
assert(userdata);
assert(value);
auto fp=fopen(path.c_str(),""rb"");
auto handler=std::make_unique<InDataHandler<T>>(data);
auto handler=std::make_unique<OutDataHandler<T>>(std::move(data));
auto it=ongoing_.find(m->easy_handle);
auto it=queue_.begin();
auto next_timeout=std::chrono::duration_cast<std::chrono::milliseconds>(timeout - std::chrono::steady_clock::now());
auto out_bytes=std::min<size_t>(bytes,(self->data_.size()- self->sendt_bytes_));
auto remains=std::min<size_t>(RESTINCURL_MAX_CONNECTIONS - ongoing_.size(),queue_.size());
auto self=reinterpret_cast<InDataHandler*>(userdata);
auto status=pipe(pipefd_.data());
auto timeout=GetNextTimeout();
auto*part=curl_mime_addpart(mime_);
case RequestType::DELETE:curl_easy_setopt(*eh_,CURLOPT_CUSTOMREQUEST,""DELETE"");
case RequestType::GET:curl_easy_setopt(*eh_,CURLOPT_HTTPGET,1L);
case RequestType::HEAD:curl_easy_setopt(*eh_,CURLOPT_NOBODY,1L);
case RequestType::OPTIONS:curl_easy_setopt(*eh_,CURLOPT_CUSTOMREQUEST,""OPTIONS"");
case RequestType::PATCH:headers_=curl_slist_append(headers_,""Transfer-Encoding:chunked"");
case RequestType::POST:headers_=curl_slist_append(headers_,""Transfer-Encoding:chunked"");
case RequestType::POST_MIME:InitMime();
case RequestType::PUT:headers_=curl_slist_append(headers_,""Transfer-Encoding:chunked"");
close(fd);
completion_(result);
completion_=std::move(completion);
completion_=std::move(fn);
const auto mc=curl_multi_add_handle(handle_,eh);
const auto mc=curl_multi_fdset(handle_,&fdread,&fdwrite,&fdexcep,&maxfd);
const auto msg=out_.str();
const auto result=curl_easy_perform(*eh_);
const auto ret=curl_easy_setopt(eh_,opt,value);
const auto rval=select(maxfd,&fdread,&fdwrite,&fdexcep,&tv);
const auto signalfd=signal_.GetReadFd();
const auto&eh=req->GetEasyHandle();
const_cast<WorkerThread*>(this)->thread_.join();
curl_easy_cleanup(handle_);
curl_easy_getinfo(*eh_,CURLINFO_RESPONSE_CODE,&result.http_response_code);
curl_easy_setopt(*eh_,CURLOPT_CUSTOMREQUEST,""PATCH"");
curl_easy_setopt(*eh_,CURLOPT_MIMEPOST,mime_);
curl_easy_setopt(*eh_,CURLOPT_POST,1L);
curl_easy_setopt(*eh_,CURLOPT_UPLOAD,0L);
curl_easy_setopt(*eh_,CURLOPT_UPLOAD,1L);
curl_global_init(CURL_GLOBAL_DEFAULT);
curl_mime_filedata(part,path.c_str());
curl_mime_filename(part,remoteName.c_str());
curl_mime_name(part,name.empty()? ""file"":name.c_str());
curl_mime_type(part,mimeType.c_str());
curl_multi_cleanup(handle_);
curl_multi_perform(handle_,&transfers_running);
curl_multi_remove_handle(handle_,m->easy_handle);
curl_multi_setopt(handle_,CURLMOPT_MAXCONNECTS,RESTINCURL_MAX_CONNECTIONS);
curl_multi_timeout(handle_,&sleep_duration);
curl_slist_free_all(headers_);
decltype(queue_)tmp;
decltype(thread_)thd;
default:throw Exception(""Unsupported request type"" + std::to_string(static_cast<int>(request_type_)));
default_in_handler_=std::move(ptr);
default_out_handler_=std::move(ptr);
do_dequeue=signal_.WasSignalled();
fcntl(fd,F_SETFL,flags | O_NONBLOCK);
fp_=std::shared_ptr<FILE>(fp,std::fclose);
handle_t handle_=curl_easy_init();
it->second->Complete(m->data.result,m->msg);
it->second->GetEasyHandle().Close();
lock();
lock_t lock(mutex_);
long sleep_duration=std::max<long>(1,next_timeout.count());
maxfd=std::max(signalfd,maxfd)+ 1;
mime_=curl_mime_init(*eh_);
msg=curl_easy_strerror(code);
mutex_.lock();
mutex_.unlock();
ongoing_.erase(it);
ongoing_[eh]=std::move(req);
openlog(nullptr,0,LOG_USER);
options_->Set(CURLOPT_CONNECTTIMEOUT_MS,connect_timeout_);
options_->Set(CURLOPT_HTTPHEADER,request_->GetHeaders());
options_->Set(CURLOPT_INFILESIZE_LARGE,static_cast<curl_off_t>(st.st_size));
options_->Set(CURLOPT_PASSWORD,passwd.c_str());
options_->Set(CURLOPT_READDATA,&dh);
options_->Set(CURLOPT_READDATA,request_->GetSourceFp());
options_->Set(CURLOPT_READDATA,userdata);
options_->Set(CURLOPT_READFUNCTION,dh.read_callback);
options_->Set(CURLOPT_READFUNCTION,handler);
options_->Set(CURLOPT_TIMEOUT_MS,request_timeout_);
options_->Set(CURLOPT_UPLOAD,1L);
options_->Set(CURLOPT_URL,url_);
options_->Set(CURLOPT_USERNAME,name.c_str());
options_->Set(CURLOPT_WRITEDATA,&dh);
options_->Set(CURLOPT_WRITEDATA,userdata);
options_->Set(CURLOPT_WRITEFUNCTION,dh.write_callback);
options_->Set(CURLOPT_WRITEFUNCTION,handler);
options_->Set(CURLOPT_WRITEFUNCTION,write_callback);
options_->Set(opt,value);
queue_.erase(queue_.begin(),it);
queue_.push_back(std::move(req));
request_->AddFileAsMimeData(path,name,remoteName,mimeType);
request_->Execute();
request_->GetHeaders()=curl_slist_append(request_->GetHeaders(),value);
request_->OpenSourceFile(path);
request_->Prepare(request_type_,std::move(completion_));
request_->SetDefaultInHandler(std::move(handler));
request_->SetDefaultOutHandler(std::move(handler));
result.body=std::move(default_data_buffer_);
signal_.Signal();
std::copy(data,data + size,std::back_inserter(msg));
std::copy(ptr,ptr + bytes,std::back_inserter(self->data_));
std::copy(self->data_.cbegin()+ self->sendt_bytes_,self->data_.cbegin()+(self->sendt_bytes_ + out_bytes),bufptr);
std::unique_ptr<Worker>worker_=std::make_unique<Worker>();
syslog(syslog_priority.at(static_cast<int>(level_)),""%s"",msg.c_str());
thd->Join();
this->StoreData(request_->getDefaultInBuffer());
thread_.detach();
thread_.reset();
throw CurlException(""curl_multi_add_handle"",mc);
throw CurlException(""curl_multi_fdset"",mc);
throw CurlException(std::string(""Setting option "")+ std::to_string(opt),ret);
throw SystemException(""pipe"",status);
throw SystemException(""write pipe"",errno);
throw std::runtime_error(""curl_multi_init()failed"");
timeout=GetNextTimeout();
tmp.push_back(std::move(*it));
tmp=std::move(queue_);
tv.tv_usec=(sleep_duration % 1000)*1000;
unlock();
virtual ~DataHandlerBase()=default;
with result:""<<m->data.result<<"" expl:'""<<curl_easy_strerror(m->data.result)<<""';
worker_->Close();
worker_->CloseWhenFinished();
worker_->Join();
worker_.Enqueue(std::move(request_));",,,
ringsautomos.h,identical,45279c1d4a1e0a8404aa9eab9fae791a68ffdfccc658ef04d96c3cc586e22bc2,45279c1d4a1e0a8404aa9eab9fae791a68ffdfccc658ef04d96c3cc586e22bc2,,,,,,,,,,
ringscam2map.h,identical,d7fd78b93b7e69119de1b8940d0491af8ffb4632c30a3479850f8f6c51023df2,d7fd78b93b7e69119de1b8940d0491af8ffb4632c30a3479850f8f6c51023df2,,,"ringscam2mapForward
ringscam2mapReverse",,,,,,,
rotate.h,identical,db027c6165751f0b1d30e85c31b9cb1a0cad8a25ac86de5c2474ee19d0eb50e7,db027c6165751f0b1d30e85c31b9cb1a0cad8a25ac86de5c2474ee19d0eb50e7,,,Rotate,,,,,,,
segment.h,identical,8179efc4bf8d3d7712547a01a942029fc7d59ac2c91f02a5f0b413a75685109c,8179efc4bf8d3d7712547a01a942029fc7d59ac2c91f02a5f0b413a75685109c,,,,,,,,,,
shadow.h,identical,b901989fbca8c01eaaa92a5087e7107e1e2b9ae014d0325862ae7726c5a205ea,b901989fbca8c01eaaa92a5087e7107e1e2b9ae014d0325862ae7726c5a205ea,,,,,,,,,,
skypt.h,identical,aa083fbab2cc7fd1920256bc9618e7246fd9e0d08fa97d175abdca0b8c8325bd,aa083fbab2cc7fd1920256bc9618e7246fd9e0d08fa97d175abdca0b8c8325bd,,,,,,,,,,
socetlinescankeywords.h,identical,5b1b832bdc4b0d3e49a6c6dcf62ada352eacf7a31b9f2ea742d234ebaa723c5c,5b1b832bdc4b0d3e49a6c6dcf62ada352eacf7a31b9f2ea742d234ebaa723c5c,,,,,,,,,,
spiceinit.h,identical,fca00d34280afcc9d189dc5537d38f2db020e077cd380d220c9a7336bcd8dac4,fca00d34280afcc9d189dc5537d38f2db020e077cd380d220c9a7336bcd8dac4,,,,,,,,,,
spiceserver.h,identical,e6a3de86e8235b976b3727c3fda652d29e4b20edfbb03112a0cd99e5cff4cb09,e6a3de86e8235b976b3727c3fda652d29e4b20edfbb03112a0cd99e5cff4cb09,,,,,,,,,,
spkwriter.h,identical,455d4fd1a3eda4b7cdd9645775339a2d8fddfb2064b89c2c39b2e52fd108dc8a,455d4fd1a3eda4b7cdd9645775339a2d8fddfb2064b89c2c39b2e52fd108dc8a,,,,,,,,,,
staticStats.h,identical,adf3e6e5b086f91c960d676620bf32013b7f082021efda8ffa6f9cce6d2bc003,adf3e6e5b086f91c960d676620bf32013b7f082021efda8ffa6f9cce6d2bc003,,,StaticStats,,,,,,,
stats.h,identical,dd2bce06937967dcb4a67bdfad119164a5d919719c01ab4d96c91bec01bdf6b2,dd2bce06937967dcb4a67bdfad119164a5d919719c01ab4d96c91bec01bdf6b2,,,,,,,,,,
std2isis.h,identical,625e07f44e1baf261946c169a1aaede37a419429cb607acfec4d5f463b25375c,625e07f44e1baf261946c169a1aaede37a419429cb607acfec4d5f463b25375c,,,,,,,,,,
stdafx.h,identical,25f66dcc0bed2a67f24d0318261c66424d8cdbadc859572137155f70ab042b61,25f66dcc0bed2a67f24d0318261c66424d8cdbadc859572137155f70ab042b61,,,,,,,,,,
stretch_app.h,identical,60a93a4bfa1792bf8f67a55af981b3f096f87c3a817d05f7e9cf21cd581be3d7,60a93a4bfa1792bf8f67a55af981b3f096f87c3a817d05f7e9cf21cd581be3d7,,,,,,,,,,
sumspice.h,identical,8c1e4fedfb1bc062c35a6e64f83928d7b47c259ba39f787133e98399fcee58fc,8c1e4fedfb1bc062c35a6e64f83928d7b47c259ba39f787133e98399fcee58fc,,,,,,,,,,
tagcams2isis.h,identical,30c45d846c8859a934d2af9db0ab83be6fa3cc0e94d3702b94c7c046b33e1a8d,30c45d846c8859a934d2af9db0ab83be6fa3cc0e94d3702b94c7c046b33e1a8d,,,,,,,,,,
tgocassis2isis.h,identical,529abf1f3a1e7bc8672b658bae3e04e19343613b61bd80505a9e027b63e21965,529abf1f3a1e7bc8672b658bae3e04e19343613b61bd80505a9e027b63e21965,,,,,,,,,,
tgocassismos.h,identical,d372a3a271a73adbaba9e1c4d89bf56559c855662e94a4df5282457244b015d3,d372a3a271a73adbaba9e1c4d89bf56559c855662e94a4df5282457244b015d3,,,,,,,,,,
tgocassisrdrgen.h,identical,9a9e54d29b71b2ddf11790bda80b166cbc902d98f03f6f919c274ccb9f844b9b,9a9e54d29b71b2ddf11790bda80b166cbc902d98f03f6f919c274ccb9f844b9b,,,,,,,,,,
tgocassisstitch.h,identical,d08480f5a246aa850d1961591eaf76c0a0558ee39b7d3dcccde4bf09d41f9449,d08480f5a246aa850d1961591eaf76c0a0558ee39b7d3dcccde4bf09d41f9449,,,,,,,,,,
tgocassisunstitch.h,identical,f2e0dbbfa12c9606d96a542af1d7d8a2185c709843ea9d4adc4cd3167fab039d,f2e0dbbfa12c9606d96a542af1d7d8a2185c709843ea9d4adc4cd3167fab039d,,,,,,,,,,
thm2isis.h,identical,826ec00b0c81a575ffb37b830c0bd9fa8facacc489c01bfabd78048260265283,826ec00b0c81a575ffb37b830c0bd9fa8facacc489c01bfabd78048260265283,,,,,,,,,,
translate.h,identical,3dc697fdada6792d391f4f9ff7ad4f580ce2083256757c929e3cf5cbb336789c,3dc697fdada6792d391f4f9ff7ad4f580ce2083256757c929e3cf5cbb336789c,,,Translate,,,,,,,
types.h,identical,449f7735d009d71b8c0dcf6eeb692762f0484e847aae7fedeb0d60eb05105f19,449f7735d009d71b8c0dcf6eeb692762f0484e847aae7fedeb0d60eb05105f19,,,"char_complex
double_complex
float_complex
int_complex
short_complex",,,,,,,
ui_DeleteControlPointDialog.h,changed_declarations,8b69c23ece42cc89cef772c1fa18e320ba0b9a090b1df3643eb1442958d98928,2efd3160e2b6e9c86f6de73d4ad1517c29f5b871986eff01c5708fb9c724a052,,,"DeleteControlPointDialog
Ui_DeleteControlPointDialog",,,,"QObject::connect(cancelButton,&QPushButton::clicked,DeleteControlPointDialog,qOverload<>(&QDialog::reject));
QObject::connect(okButton,&QPushButton::clicked,DeleteControlPointDialog,qOverload<>(&QDialog::accept));
cancelButton->setObjectName(""cancelButton"");
deleteAllCheckBox->setObjectName(""deleteAllCheckBox"");
deletePointLayoutWidget->setObjectName(""deletePointLayoutWidget"");
fileList->setObjectName(""fileList"");
hboxLayout->setObjectName(""hboxLayout"");
hboxLayout1->setObjectName(""hboxLayout1"");
hboxLayout2->setObjectName(""hboxLayout2"");
imageLabel->setObjectName(""imageLabel"");
okButton->setObjectName(""okButton"");
orLabel->setObjectName(""orLabel"");
pointIdLabel->setObjectName(""pointIdLabel"");
pointIdValue->setObjectName(""pointIdValue"");
spacerItem1=new QSpacerItem(41,31,QSizePolicy::Policy::Expanding,QSizePolicy::Policy::Minimum);
spacerItem=new QSpacerItem(40,20,QSizePolicy::Policy::Expanding,QSizePolicy::Policy::Minimum);
vboxLayout->setObjectName(""vboxLayout"");
widget->setObjectName(""widget"");
widget1->setObjectName(""widget1"");
widget2->setObjectName(""widget2"");","QObject::connect(cancelButton,SIGNAL(clicked()),DeleteControlPointDialog,SLOT(reject()));
QObject::connect(okButton,SIGNAL(clicked()),DeleteControlPointDialog,SLOT(accept()));
cancelButton->setObjectName(QString::fromUtf8(""cancelButton""));
deleteAllCheckBox->setObjectName(QString::fromUtf8(""deleteAllCheckBox""));
deletePointLayoutWidget->setObjectName(QString::fromUtf8(""deletePointLayoutWidget""));
fileList->setObjectName(QString::fromUtf8(""fileList""));
hboxLayout->setObjectName(QString::fromUtf8(""hboxLayout""));
hboxLayout1->setObjectName(QString::fromUtf8(""hboxLayout1""));
hboxLayout2->setObjectName(QString::fromUtf8(""hboxLayout2""));
imageLabel->setObjectName(QString::fromUtf8(""imageLabel""));
okButton->setObjectName(QString::fromUtf8(""okButton""));
orLabel->setObjectName(QString::fromUtf8(""orLabel""));
pointIdLabel->setObjectName(QString::fromUtf8(""pointIdLabel""));
pointIdValue->setObjectName(QString::fromUtf8(""pointIdValue""));
spacerItem1=new QSpacerItem(41,31,QSizePolicy::Expanding,QSizePolicy::Minimum);
spacerItem=new QSpacerItem(40,20,QSizePolicy::Expanding,QSizePolicy::Minimum);
vboxLayout->setObjectName(QString::fromUtf8(""vboxLayout""));
widget->setObjectName(QString::fromUtf8(""widget""));
widget1->setObjectName(QString::fromUtf8(""widget1""));
widget2->setObjectName(QString::fromUtf8(""widget2""));",,
ui_JigsawRunWidget.h,changed_declarations,a667055dc1c6bb38630d464ea9cc8b6d23f298826859e01594a7c168105abd4b,7aecf1cf1334178f2f7af4fb9cc2c6492a0bc88d0329f82e5bbe10c537eef1a6,,,"JigsawRunWidget
Ui_JigsawRunWidget",,,,"JigsawAcceptButton->setObjectName(""JigsawAcceptButton"");
JigsawRunButton->setObjectName(""JigsawRunButton"");
JigsawSetupButton->setObjectName(""JigsawSetupButton"");
QSizePolicy sizePolicy(QSizePolicy::Policy::Expanding,QSizePolicy::Policy::Expanding);
QSizePolicy sizePolicy1(QSizePolicy::Policy::Preferred,QSizePolicy::Policy::Preferred);
QSizePolicy sizePolicy2(QSizePolicy::Policy::Expanding,QSizePolicy::Policy::Expanding);
QSizePolicy sizePolicy3(QSizePolicy::Policy::Expanding,QSizePolicy::Policy::Expanding);
detachedLabelsCheckBox->setObjectName(""detachedLabelsCheckBox"");
dockWidgetContents->setObjectName(""dockWidgetContents"");
gridLayout->setObjectName(""gridLayout"");
gridLayout_2->setObjectName(""gridLayout_2"");
groupBox->setObjectName(""groupBox"");
horizontalLayout->setObjectName(""horizontalLayout"");
horizontalLayout_2->setObjectName(""horizontalLayout_2"");
horizontalLayout_3->setObjectName(""horizontalLayout_3"");
horizontalLayout_4->setObjectName(""horizontalLayout_4"");
horizontalLayout_8->setObjectName(""horizontalLayout_8"");
horizontalSpacer=new QSpacerItem(40,20,QSizePolicy::Policy::Preferred,QSizePolicy::Policy::Minimum);
horizontalSpacer_2=new QSpacerItem(40,20,QSizePolicy::Policy::Preferred,QSizePolicy::Policy::Minimum);
icon.addFile(QString::fromUtf8(""icons/jigsaw.png""),QSize(),QIcon::Mode::Normal,QIcon::State::Off);
imagesLcdNumber->setObjectName(""imagesLcdNumber"");
iterationLabel->setObjectName(""iterationLabel"");
iterationLcdNumber->setObjectName(""iterationLcdNumber"");
label_3->setObjectName(""label_3"");
label_4->setObjectName(""label_4"");
label_5->setObjectName(""label_5"");
label_6->setObjectName(""label_6"");
label_7->setObjectName(""label_7"");
latitudeLcdNumber->setObjectName(""latitudeLcdNumber"");
longitudeLcdNumber->setObjectName(""longitudeLcdNumber"");
measuresLcdNumber->setObjectName(""measuresLcdNumber"");
pointLabel->setObjectName(""pointLabel"");
pointLcdNumber->setObjectName(""pointLcdNumber"");
pointsLcdNumber->setObjectName(""pointsLcdNumber"");
radiusLcdLabel->setObjectName(""radiusLcdLabel"");
radiusLcdNumber->setObjectName(""radiusLcdNumber"");
rmsAdjustedPointSigmasGroupBox->setObjectName(""rmsAdjustedPointSigmasGroupBox"");
scrollArea->setObjectName(""scrollArea"");
scrollAreaWidgetContents->setObjectName(""scrollAreaWidgetContents"");
statusLabel->setObjectName(""statusLabel"");
statusOutputLabel->setObjectName(""statusOutputLabel"");
statusUpdateScrollArea->setObjectName(""statusUpdateScrollArea"");
statusUpdatesLabel->setObjectName(""statusUpdatesLabel"");
useLastSettings->setObjectName(""useLastSettings"");
verticalLayout->setObjectName(""verticalLayout"");
verticalLayout_2->setObjectName(""verticalLayout_2"");
verticalLayout_3->setObjectName(""verticalLayout_3"");
verticalSpacer=new QSpacerItem(20,20,QSizePolicy::Policy::Minimum,QSizePolicy::Policy::Preferred);
verticalSpacer_2=new QSpacerItem(20,20,QSizePolicy::Policy::Minimum,QSizePolicy::Policy::Preferred);
verticalSpacer_3=new QSpacerItem(20,18,QSizePolicy::Policy::Minimum,QSizePolicy::Policy::Preferred);
verticalSpacer_4=new QSpacerItem(20,18,QSizePolicy::Policy::Minimum,QSizePolicy::Policy::Expanding);","JigsawAcceptButton->setObjectName(QString::fromUtf8(""JigsawAcceptButton""));
JigsawRunButton->setObjectName(QString::fromUtf8(""JigsawRunButton""));
JigsawSetupButton->setObjectName(QString::fromUtf8(""JigsawSetupButton""));
QSizePolicy sizePolicy(QSizePolicy::Expanding,QSizePolicy::Expanding);
QSizePolicy sizePolicy1(QSizePolicy::Preferred,QSizePolicy::Preferred);
QSizePolicy sizePolicy2(QSizePolicy::Expanding,QSizePolicy::Expanding);
QSizePolicy sizePolicy3(QSizePolicy::Expanding,QSizePolicy::Expanding);
detachedLabelsCheckBox->setObjectName(QString::fromUtf8(""detachedLabelsCheckBox""));
dockWidgetContents->setObjectName(QString::fromUtf8(""dockWidgetContents""));
gridLayout->setObjectName(QString::fromUtf8(""gridLayout""));
gridLayout_2->setObjectName(QString::fromUtf8(""gridLayout_2""));
groupBox->setObjectName(QString::fromUtf8(""groupBox""));
horizontalLayout->setObjectName(QString::fromUtf8(""horizontalLayout""));
horizontalLayout_2->setObjectName(QString::fromUtf8(""horizontalLayout_2""));
horizontalLayout_3->setObjectName(QString::fromUtf8(""horizontalLayout_3""));
horizontalLayout_4->setObjectName(QString::fromUtf8(""horizontalLayout_4""));
horizontalLayout_8->setObjectName(QString::fromUtf8(""horizontalLayout_8""));
horizontalSpacer=new QSpacerItem(40,20,QSizePolicy::Preferred,QSizePolicy::Minimum);
horizontalSpacer_2=new QSpacerItem(40,20,QSizePolicy::Preferred,QSizePolicy::Minimum);
icon.addFile(QString::fromUtf8(""icons/jigsaw.png""),QSize(),QIcon::Normal,QIcon::Off);
imagesLcdNumber->setObjectName(QString::fromUtf8(""imagesLcdNumber""));
iterationLabel->setObjectName(QString::fromUtf8(""iterationLabel""));
iterationLcdNumber->setObjectName(QString::fromUtf8(""iterationLcdNumber""));
label_3->setObjectName(QString::fromUtf8(""label_3""));
label_4->setObjectName(QString::fromUtf8(""label_4""));
label_5->setObjectName(QString::fromUtf8(""label_5""));
label_6->setObjectName(QString::fromUtf8(""label_6""));
label_7->setObjectName(QString::fromUtf8(""label_7""));
latitudeLcdNumber->setObjectName(QString::fromUtf8(""latitudeLcdNumber""));
longitudeLcdNumber->setObjectName(QString::fromUtf8(""longitudeLcdNumber""));
measuresLcdNumber->setObjectName(QString::fromUtf8(""measuresLcdNumber""));
pointLabel->setObjectName(QString::fromUtf8(""pointLabel""));
pointLcdNumber->setObjectName(QString::fromUtf8(""pointLcdNumber""));
pointsLcdNumber->setObjectName(QString::fromUtf8(""pointsLcdNumber""));
radiusLcdLabel->setObjectName(QString::fromUtf8(""radiusLcdLabel""));
radiusLcdNumber->setObjectName(QString::fromUtf8(""radiusLcdNumber""));
rmsAdjustedPointSigmasGroupBox->setObjectName(QString::fromUtf8(""rmsAdjustedPointSigmasGroupBox""));
scrollArea->setObjectName(QString::fromUtf8(""scrollArea""));
scrollAreaWidgetContents->setObjectName(QString::fromUtf8(""scrollAreaWidgetContents""));
statusLabel->setObjectName(QString::fromUtf8(""statusLabel""));
statusOutputLabel->setObjectName(QString::fromUtf8(""statusOutputLabel""));
statusUpdateScrollArea->setObjectName(QString::fromUtf8(""statusUpdateScrollArea""));
statusUpdatesLabel->setObjectName(QString::fromUtf8(""statusUpdatesLabel""));
useLastSettings->setObjectName(QString::fromUtf8(""useLastSettings""));
verticalLayout->setObjectName(QString::fromUtf8(""verticalLayout""));
verticalLayout_2->setObjectName(QString::fromUtf8(""verticalLayout_2""));
verticalLayout_3->setObjectName(QString::fromUtf8(""verticalLayout_3""));
verticalSpacer=new QSpacerItem(20,20,QSizePolicy::Minimum,QSizePolicy::Preferred);
verticalSpacer_2=new QSpacerItem(20,20,QSizePolicy::Minimum,QSizePolicy::Preferred);
verticalSpacer_3=new QSpacerItem(20,18,QSizePolicy::Minimum,QSizePolicy::Preferred);
verticalSpacer_4=new QSpacerItem(20,18,QSizePolicy::Minimum,QSizePolicy::Expanding);",,
